Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0111","Wheat","2013","2013","ha","634241","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2013","2013","kg/ha","5293.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2013","2013","t","3357307","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0111","Wheat","2014","2014","ha","706611","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2014","2014","kg/ha","5193.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2014","2014","t","3669813.71","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0111","Wheat","2015","2015","ha","819928","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2015","2015","kg/ha","4525.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2015","2015","t","3710706.27","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0111","Wheat","2016","2016","ha","723559","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2016","2016","kg/ha","5338.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2016","2016","t","3862914.27","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0111","Wheat","2017","2017","ha","661450","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2017","2017","kg/ha","5296.7","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2017","2017","t","3503521","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0111","Wheat","2018","2018","ha","541345","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2018","2018","kg/ha","5437.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2018","2018","t","2943445.12","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0111","Wheat","2019","2019","ha","586543","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2019","2019","kg/ha","5530.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2019","2019","t","3244062.03","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0111","Wheat","2020","2020","ha","561282","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2020","2020","kg/ha","5321.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2020","2020","t","2986689.24","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0111","Wheat","2021","2021","ha","547779","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2021","2021","kg/ha","5994.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2021","2021","t","3283613.73","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0111","Wheat","2022","2022","ha","595823","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2022","2022","kg/ha","6060.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2022","2022","t","3610847.35","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0111","Wheat","2023","2023","ha","560369","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2023","2023","kg/ha","6203.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2023","2023","t","3476026.8","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2000","2000","ha","178571","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2000","2000","kg/ha","776.8","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2000","2000","t","138722","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2001","2001","ha","192640","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2001","2001","kg/ha","720","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2001","2001","t","138700","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2002","2002","ha","208644","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2002","2002","kg/ha","589.8","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2002","2002","t","123064","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2003","2003","ha","202638","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2003","2003","kg/ha","791.4","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2003","2003","t","160362","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2004","2004","ha","168015","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2004","2004","kg/ha","807.2","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2004","2004","t","135622","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2005","2005","ha","153754","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2005","2005","kg/ha","477.5","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2005","2005","t","73419","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2006","2006","ha","117965","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2006","2006","kg/ha","1083","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2006","2006","t","127757","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2007","2007","ha","116651","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2007","2007","kg/ha","939.2","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2007","2007","t","109560","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2008","2008","ha","150017","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2008","2008","kg/ha","1398.7","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2008","2008","t","209830","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2009","2009","ha","248908","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2009","2009","kg/ha","1559.3","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2009","2009","t","388122","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2010","2010","ha","250233","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2010","2010","kg/ha","1380.5","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2010","2010","t","345458","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2011","2011","ha","291350","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2011","2011","kg/ha","1496.1","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2011","2011","t","435889","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2012","2012","ha","297318","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2012","2012","kg/ha","1565","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2012","2012","t","465294","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2013","2013","ha","275554","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2013","2013","kg/ha","1336.9","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2013","2013","t","368379","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2014","2014","ha","291247","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2014","2014","kg/ha","1698","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2014","2014","t","494540","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2015","2015","ha","361219","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2015","2015","kg/ha","571.7","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2015","2015","t","206508","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2016","2016","ha","355075","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2016","2016","kg/ha","1315.4","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2016","2016","t","467052.79","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2017","2017","ha","270989","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2017","2017","kg/ha","853.8","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2017","2017","t","231364.35","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2018","2018","ha","307897","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2018","2018","kg/ha","1416.4","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2018","2018","t","436114.89","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2019","2019","ha","321040","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2019","2019","kg/ha","1281.5","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2019","2019","t","411414.78","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2020","2020","ha","328831","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2020","2020","kg/ha","1235.1","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2020","2020","t","406129.13","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2021","2021","ha","392503","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2021","2021","kg/ha","1442.7","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2021","2021","t","566273.03","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2022","2022","ha","357950","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2022","2022","kg/ha","1122.8","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2022","2022","t","401903.45","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5312","Area harvested","0111","Wheat","2023","2023","ha","335807","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5412","Yield","0111","Wheat","2023","2023","kg/ha","1320.4","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5510","Production","0111","Wheat","2023","2023","t","443415.59","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2006","2006","ha","808","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2006","2006","kg/ha","3090.3","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2006","2006","t","2497","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2007","2007","ha","313","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2007","2007","kg/ha","2402.6","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2007","2007","t","752","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2008","2008","ha","313","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2008","2008","kg/ha","3501.6","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2008","2008","t","1096","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2009","2009","ha","321","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2009","2009","kg/ha","3598.1","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2009","2009","t","1155","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2010","2010","ha","278","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2010","2010","kg/ha","3402.9","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2010","2010","t","946","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2011","2011","ha","504","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2011","2011","kg/ha","3202.4","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2011","2011","t","1614","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2012","2012","ha","516","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2012","2012","kg/ha","2798.4","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2012","2012","t","1444","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2013","2013","ha","670","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2013","2013","kg/ha","3435.7","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2013","2013","t","2300.9","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2014","2014","ha","739","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2014","2014","kg/ha","2921.5","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2014","2014","t","2159","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2015","2015","ha","736","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2015","2015","kg/ha","2868.2","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2015","2015","t","2111","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2016","2016","ha","747","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2016","2016","kg/ha","3150.6","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2016","2016","t","2353.8","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2017","2017","ha","766","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2017","2017","kg/ha","3213.5","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2017","2017","t","2462.5","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2018","2018","ha","769","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2018","2018","kg/ha","3208.8","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2018","2018","t","2466.9","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2019","2019","ha","770","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2019","2019","kg/ha","2788.3","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2019","2019","t","2147","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2020","2020","ha","735","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2020","2020","kg/ha","3046.3","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2020","2020","t","2239","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2021","2021","ha","722","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2021","2021","kg/ha","2846.3","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2021","2021","t","2055","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2022","2022","ha","757","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2022","2022","kg/ha","2706.7","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2022","2022","t","2047.9","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5312","Area harvested","0111","Wheat","2023","2023","ha","754","I","Imputed value",""
"QCL","Crops and livestock products","499","Montenegro","5412","Yield","0111","Wheat","2023","2023","kg/ha","2947.3","E","Estimated value",""
"QCL","Crops and livestock products","499","Montenegro","5510","Production","0111","Wheat","2023","2023","t","2221.84","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2000","2000","ha","2901600","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2000","2000","kg/ha","475.8","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2000","2000","t","1380700","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2001","2001","ha","2700600","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2001","2001","kg/ha","1228","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2001","2001","t","3316380","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2002","2002","ha","2625400","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2002","2002","kg/ha","1279.3","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2002","2002","t","3358680","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2003","2003","ha","2988900","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2003","2003","kg/ha","1722","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2003","2003","t","5146840","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2004","2004","ha","3063700","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2004","2004","kg/ha","1808.2","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2004","2004","t","5539840","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2005","2005","ha","2965800","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2005","2005","kg/ha","1026.1","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2005","2005","t","3043080","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2006","2006","ha","3106700","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2006","2006","kg/ha","2036.5","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2006","2006","t","6326760","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2007","2007","ha","2571900","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2007","2007","kg/ha","615.4","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2007","2007","t","1582630","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2008","2008","ha","2858100","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2008","2008","kg/ha","1318.9","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2008","2008","t","3769450","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2009","2009","ha","2977600","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2009","2009","kg/ha","2139.8","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2009","2009","t","6371430","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2010","2010","ha","2852400","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2010","2010","kg/ha","1709.5","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2010","2010","t","4876140","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2011","2011","ha","3088000","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2011","2011","kg/ha","1948.8","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2011","2011","t","6017821","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2012","2012","ha","3142000","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2012","2012","kg/ha","1234.2","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2012","2012","t","3878000","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2013","2013","ha","3204231","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2013","2013","kg/ha","2164","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2013","2013","t","6933982.62","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2014","2014","ha","2986158","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2014","2014","kg/ha","1713.2","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2014","2014","t","5115884.22","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2015","2015","ha","3273869","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2015","2015","kg/ha","2466.4","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2015","2015","t","8074658.89","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2016","2016","ha","2413638","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2016","2016","kg/ha","1131.5","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2016","2016","t","2731123","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2017","2017","ha","3384225","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2017","2017","kg/ha","2095.3","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2017","2017","t","7090817","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2018","2018","ha","2842748","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2018","2018","kg/ha","2575.2","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2018","2018","t","7320620.11","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2019","2019","ha","2505987","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2019","2019","kg/ha","1606.3","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2019","2019","t","4025302.52","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2020","2020","ha","2845290","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2020","2020","kg/ha","900.4","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2020","2020","t","2561897.5","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2021","2021","ha","2864567","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2021","2021","kg/ha","2633.5","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2021","2021","t","7543847.9","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2022","2022","ha","2436350","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2022","2022","kg/ha","1111.4","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2022","2022","t","2707652.17","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5312","Area harvested","0111","Wheat","2023","2023","ha","2434223","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5412","Yield","0111","Wheat","2023","2023","kg/ha","1708.3","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5510","Production","0111","Wheat","2023","2023","t","4158471.49","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2000","2000","ha","1500","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2000","2000","kg/ha","1000","E","Estimated value",""
